"","V1","V2","V3","V4"
"180",1,1,1,180
"181",1,1,1,181
"182",1,1,1,182
"183",1,1,1,183
"184",1,1,1,184
"185",1,1,1,185
"186",1,1,1,186
"187",1,1,1,187
"188",1,1,1,188
"189",1,1,1,189
"190",1,1,1,190
"191",1,1,1,191
"192",1,1,1,192
"193",1,1,1,193
"194",1,1,1,194
"195",1,1,1,195
"196",1,1,1,196
"197",1,1,1,197
"198",1,1,1,198
"199",1,1,1,199
"200",1,1,1,200
"201",0.00140855157291648,0.00300564971751413,2,1
"202",0.00771283148544382,0.00852542372881356,2,2
"203",0.0141029041632037,0.0132005649717514,2,3
"204",0.0203039734045375,0.0197090395480226,2,4
"205",0.0281025387113696,0.0273841807909605,2,5
"206",0.034320907970976,0.0337372881355932,2,6
"207",0.0405907646784908,0.0395847457627119,2,7
"208",0.0483550836118429,0.0476045197740113,2,8
"209",0.0544359368829315,0.0552853107344632,2,9
"210",0.0605684839053832,0.0624802259887005,2,10
"211",0.0668211879542359,0.0684971751412429,2,11
"212",0.0745512605141082,0.0768615819209039,2,12
"213",0.0806665075182873,0.0842118644067796,2,13
"214",0.0869535168844641,0.0898898305084746,2,14
"215",0.0948896571236582,0.0962429378531073,2,15
"216",0.101004992543604,0.103601694915254,2,16
"217",0.107189027013964,0.110290960451977,2,17
"218",0.1149705280779,0.11814406779661,2,18
"219",0.121188867865584,0.124494350282486,2,19
"220",0.144935338602913,0.147505649717514,2,20
"221",0.194231578575091,0.197988700564972,2,21
"222",0.338581870052401,0.344632768361582,2,22
"223",0.479528331358715,0.487460451977401,2,23
"224",0.703847677317819,0.705203389830508,2,24
"225",0.823923744348759,0.824957627118644,2,25
"226",0.95,0.951,2,26
"227",0.975137457044674,0.976166666666667,2,27
"228",0.991735395189003,0.992666666666667,2,28
"229",1,1,2,29
"230",1,1,2,30
"231",1,1,2,31
"232",1,1,2,32
"233",1,1,2,33
"234",1,1,2,34
"235",1,1,2,35
"236",1,1,2,36
"237",1,1,2,37
"238",1,1,2,38
"239",1,1,2,39
"240",1,1,2,40
"241",1,1,2,41
"242",1,1,2,42
"243",1,1,2,43
"244",1,1,2,44
"245",1,1,2,45
"246",1,1,2,46
"247",1,1,2,47
"248",1,1,2,48
"249",1,1,2,49
"250",1,1,2,50
"251",1,1,2,51
"252",1,1,2,52
"253",1,1,2,53
"254",1,1,2,54
"255",1,1,2,55
"256",1,1,2,56
"257",1,1,2,57
"258",1,1,2,58
"259",1,1,2,59
"260",1,1,2,60
"261",1,1,2,61
"262",1,1,2,62
"263",1,1,2,63
"264",1,1,2,64
"265",1,1,2,65
"266",1,1,2,66
"267",1,1,2,67
"268",1,1,2,68
"269",1,1,2,69
"270",1,1,2,70
"271",1,1,2,71
"272",1,1,2,72
"273",1,1,2,73
"274",1,1,2,74
"275",1,1,2,75
"276",1,1,2,76
"277",1,1,2,77
"278",1,1,2,78
"279",1,1,2,79
"280",1,1,2,80
"281",1,1,2,81
"282",1,1,2,82
"283",1,1,2,83
"284",1,1,2,84
"285",1,1,2,85
"286",1,1,2,86
"287",1,1,2,87
"288",1,1,2,88
"289",1,1,2,89
"290",1,1,2,90
"291",1,1,2,91
"292",1,1,2,92
"293",1,1,2,93
"294",1,1,2,94
"295",1,1,2,95
"296",1,1,2,96
"297",1,1,2,97
"298",1,1,2,98
"299",1,1,2,99
"300",1,1,2,100
"301",1,1,2,101
"302",1,1,2,102
"303",1,1,2,103
"304",1,1,2,104
"305",1,1,2,105
"306",1,1,2,106
"307",1,1,2,107
"308",1,1,2,108
"309",1,1,2,109
"310",1,1,2,110
"311",1,1,2,111
"312",1,1,2,112
"313",1,1,2,113
"314",1,1,2,114
"315",1,1,2,115
"316",1,1,2,116
"317",1,1,2,117
"318",1,1,2,118
"319",1,1,2,119
"320",1,1,2,120
"321",1,1,2,121
"322",1,1,2,122
"323",1,1,2,123
"324",1,1,2,124
"325",1,1,2,125
"326",1,1,2,126
"327",1,1,2,127
"328",1,1,2,128
"329",1,1,2,129
"330",1,1,2,130
"331",1,1,2,131
"332",1,1,2,132
"333",1,1,2,133
"334",1,1,2,134
"335",1,1,2,135
"336",1,1,2,136
"337",1,1,2,137
"338",1,1,2,138
"339",1,1,2,139
"340",1,1,2,140
"341",1,1,2,141
"342",1,1,2,142
"343",1,1,2,143
"344",1,1,2,144
"345",1,1,2,145
"346",1,1,2,146
"347",1,1,2,147
"348",1,1,2,148
"349",1,1,2,149
"350",1,1,2,150
"351",1,1,2,151
"352",1,1,2,152
"353",1,1,2,153
"354",1,1,2,154
"355",1,1,2,155
"356",1,1,2,156
"357",1,1,2,157
"358",1,1,2,158
"359",1,1,2,159
"360",1,1,2,160
"361",1,1,2,161
"362",1,1,2,162
"363",1,1,2,163
"364",1,1,2,164
"365",1,1,2,165
"366",1,1,2,166
"367",1,1,2,167
"368",1,1,2,168
"369",1,1,2,169
"370",1,1,2,170
"371",1,1,2,171
"372",1,1,2,172
"373",1,1,2,173
"374",1,1,2,174
"375",1,1,2,175
"376",1,1,2,176
"377",1,1,2,177
"378",1,1,2,178
"379",1,1,2,179
"380",1,1,2,180
"381",1,1,2,181
"382",1,1,2,182
"383",1,1,2,183
"384",1,1,2,184
"385",1,1,2,185
"386",1,1,2,186
"387",1,1,2,187
"388",1,1,2,188
"389",1,1,2,189
"390",1,1,2,190
"391",1,1,2,191
"392",1,1,2,192
"393",1,1,2,193
"394",1,1,2,194
"395",1,1,2,195
"396",1,1,2,196
"397",1,1,2,197
"398",1,1,2,198
"399",1,1,2,199
"400",1,1,2,200
