"","V1","V2","V3","V4"
"193",1,1,1,193
"194",1,1,1,194
"195",1,1,1,195
"196",1,1,1,196
"197",1,1,1,197
"198",1,1,1,198
"199",1,1,1,199
"200",1,1,1,200
"201",0.00143748455988785,0.00220507111935684,2,1
"202",0.00766719542804787,0.0084273964131107,2,2
"203",0.0138416580521834,0.0149526901669759,2,3
"204",0.0199243785529747,0.0219932797361369,2,4
"205",0.0276473662516524,0.0301338074623789,2,5
"206",0.0337479600563799,0.0370571016285302,2,6
"207",0.0399226602783577,0.0435895073180787,2,7
"208",0.047627333705495,0.0518340754483611,2,8
"209",0.053949465387366,0.0575614512471655,2,9
"210",0.060179482059689,0.0637928674500103,2,10
"211",0.0665384123007626,0.069317192331478,2,11
"212",0.0742798501839422,0.07735772005772,2,12
"213",0.0805836333661922,0.0831881673881674,2,13
"214",0.0865368973959077,0.0909195629767058,2,14
"215",0.0944074186141195,0.0982580705009277,2,15
"216",0.100582628010022,0.104805710162853,2,16
"217",0.106978662114782,0.1101361574933,2,17
"218",0.114443754469638,0.119688888888889,2,18
"219",0.120802752792112,0.125215213358071,2,19
"220",0.126977758318573,0.131756792413935,2,20
"221",0.133023409058839,0.13899224902082,2,21
"222",0.140838545995145,0.146629705215419,2,22
"223",0.147252691126603,0.151849948464234,2,23
"224",0.153316893861171,0.158988455988456,2,24
"225",0.160929248034559,0.167731065759637,2,25
"226",0.167103948131616,0.174263492063492,2,26
"227",0.173186465012806,0.18129797979798,2,27
"228",0.23904121450623,0.241872521129664,2,28
"229",0.318317300101015,0.318255926613069,2,29
"230",0.476691790702234,0.475781715110286,2,30
"231",0.672405823310752,0.672268377654092,2,31
"232",0.817832644599399,0.818969037311894,2,32
"233",0.921216368037908,0.923008451865595,2,33
"234",0.984409594095941,0.9845,2,34
"235",1,1,2,35
"236",1,1,2,36
"237",1,1,2,37
"238",1,1,2,38
"239",1,1,2,39
"240",1,1,2,40
"241",1,1,2,41
"242",1,1,2,42
"243",1,1,2,43
"244",1,1,2,44
"245",1,1,2,45
"246",1,1,2,46
"247",1,1,2,47
"248",1,1,2,48
"249",1,1,2,49
"250",1,1,2,50
"251",1,1,2,51
"252",1,1,2,52
"253",1,1,2,53
"254",1,1,2,54
"255",1,1,2,55
"256",1,1,2,56
"257",1,1,2,57
"258",1,1,2,58
"259",1,1,2,59
"260",1,1,2,60
"261",1,1,2,61
"262",1,1,2,62
"263",1,1,2,63
"264",1,1,2,64
"265",1,1,2,65
"266",1,1,2,66
"267",1,1,2,67
"268",1,1,2,68
"269",1,1,2,69
"270",1,1,2,70
"271",1,1,2,71
"272",1,1,2,72
"273",1,1,2,73
"274",1,1,2,74
"275",1,1,2,75
"276",1,1,2,76
"277",1,1,2,77
"278",1,1,2,78
"279",1,1,2,79
"280",1,1,2,80
"281",1,1,2,81
"282",1,1,2,82
"283",1,1,2,83
"284",1,1,2,84
"285",1,1,2,85
"286",1,1,2,86
"287",1,1,2,87
"288",1,1,2,88
"289",1,1,2,89
"290",1,1,2,90
"291",1,1,2,91
"292",1,1,2,92
"293",1,1,2,93
"294",1,1,2,94
"295",1,1,2,95
"296",1,1,2,96
"297",1,1,2,97
"298",1,1,2,98
"299",1,1,2,99
"300",1,1,2,100
"301",1,1,2,101
"302",1,1,2,102
"303",1,1,2,103
"304",1,1,2,104
"305",1,1,2,105
"306",1,1,2,106
"307",1,1,2,107
"308",1,1,2,108
"309",1,1,2,109
"310",1,1,2,110
"311",1,1,2,111
"312",1,1,2,112
"313",1,1,2,113
"314",1,1,2,114
"315",1,1,2,115
"316",1,1,2,116
"317",1,1,2,117
"318",1,1,2,118
"319",1,1,2,119
"320",1,1,2,120
"321",1,1,2,121
"322",1,1,2,122
"323",1,1,2,123
"324",1,1,2,124
"325",1,1,2,125
"326",1,1,2,126
"327",1,1,2,127
"328",1,1,2,128
"329",1,1,2,129
"330",1,1,2,130
"331",1,1,2,131
"332",1,1,2,132
"333",1,1,2,133
"334",1,1,2,134
"335",1,1,2,135
"336",1,1,2,136
"337",1,1,2,137
"338",1,1,2,138
"339",1,1,2,139
"340",1,1,2,140
"341",1,1,2,141
"342",1,1,2,142
"343",1,1,2,143
"344",1,1,2,144
"345",1,1,2,145
"346",1,1,2,146
"347",1,1,2,147
"348",1,1,2,148
"349",1,1,2,149
"350",1,1,2,150
"351",1,1,2,151
"352",1,1,2,152
"353",1,1,2,153
"354",1,1,2,154
"355",1,1,2,155
"356",1,1,2,156
"357",1,1,2,157
"358",1,1,2,158
"359",1,1,2,159
"360",1,1,2,160
"361",1,1,2,161
"362",1,1,2,162
"363",1,1,2,163
"364",1,1,2,164
"365",1,1,2,165
"366",1,1,2,166
"367",1,1,2,167
"368",1,1,2,168
"369",1,1,2,169
"370",1,1,2,170
"371",1,1,2,171
"372",1,1,2,172
"373",1,1,2,173
"374",1,1,2,174
"375",1,1,2,175
"376",1,1,2,176
"377",1,1,2,177
"378",1,1,2,178
"379",1,1,2,179
"380",1,1,2,180
"381",1,1,2,181
"382",1,1,2,182
"383",1,1,2,183
"384",1,1,2,184
"385",1,1,2,185
"386",1,1,2,186
"387",1,1,2,187
"388",1,1,2,188
"389",1,1,2,189
"390",1,1,2,190
"391",1,1,2,191
"392",1,1,2,192
"393",1,1,2,193
"394",1,1,2,194
"395",1,1,2,195
"396",1,1,2,196
"397",1,1,2,197
"398",1,1,2,198
"399",1,1,2,199
"400",1,1,2,200
